center_lon,center_lat,value,count,v0_lon,v0_lat,v1_lon,v1_lat,v2_lon,v2_lat,v3_lon,v3_lat,v4_lon,v4_lat,v5_lon,v5_lat
139.35718749906562,35.84458333333333,0.3590800481502915,42.0,139.38054687411233,35.835709876543206,139.38054687411233,35.85345679012346,139.35718749906562,35.86233024691358,139.3338281240189,35.85345679012346,139.3338281240189,35.835709876543206,139.35718749906562,35.826836419753086
139.35718749906562,35.89782407407407,0.39670193879396914,45.0,139.38054687411233,35.888950617283946,139.38054687411233,35.9066975308642,139.35718749906562,35.91557098765432,139.3338281240189,35.9066975308642,139.3338281240189,35.888950617283946,139.35718749906562,35.880077160493826
139.35718749906562,35.95106481481481,0.36843527952107674,39.0,139.38054687411233,35.94219135802469,139.38054687411233,35.95993827160494,139.35718749906562,35.96881172839506,139.3338281240189,35.95993827160494,139.3338281240189,35.94219135802469,139.35718749906562,35.93331790123457
139.35718749906562,36.004305555555554,0.45827907771606097,8.0,139.38054687411233,35.99543209876543,139.38054687411233,36.01317901234568,139.35718749906562,36.0220524691358,139.3338281240189,36.01317901234568,139.3338281240189,35.99543209876543,139.35718749906562,35.98655864197531
139.35718749906562,36.057546296296294,0.5892275882868285,28.0,139.38054687411233,36.04867283950617,139.38054687411233,36.06641975308642,139.35718749906562,36.07529320987654,139.3338281240189,36.06641975308642,139.3338281240189,36.04867283950617,139.35718749906562,36.03979938271605
139.35718749906562,36.110787037037035,0.6563458380871011,33.0,139.38054687411233,36.10191358024691,139.38054687411233,36.11966049382716,139.35718749906562,36.12853395061728,139.3338281240189,36.11966049382716,139.3338281240189,36.10191358024691,139.35718749906562,36.09304012345679
139.35718749906562,36.164027777777775,0.48532474652208424,44.0,139.38054687411233,36.15515432098765,139.38054687411233,36.1729012345679,139.35718749906562,36.18177469135802,139.3338281240189,36.1729012345679,139.3338281240189,36.15515432098765,139.35718749906562,36.14628086419753
139.35718749906562,36.217268518518516,0.3529410512909627,28.0,139.38054687411233,36.20839506172839,139.38054687411233,36.22614197530864,139.35718749906562,36.23501543209876,139.3338281240189,36.22614197530864,139.3338281240189,36.20839506172839,139.35718749906562,36.19952160493827
139.40390624915906,35.31217592592592,0.3931568285321473,16.0,139.42726562420577,35.303302469135794,139.42726562420577,35.32104938271605,139.40390624915906,35.32992283950617,139.38054687411235,35.32104938271605,139.38054687411235,35.303302469135794,139.40390624915906,35.294429012345674
139.40390624915906,35.36541666666666,0.5014684020028085,39.0,139.42726562420577,35.356543209876534,139.42726562420577,35.37429012345679,139.40390624915906,35.38316358024691,139.38054687411235,35.37429012345679,139.38054687411235,35.356543209876534,139.40390624915906,35.347669753086414
139.40390624915906,35.4186574074074,0.5297165078539018,43.0,139.42726562420577,35.409783950617275,139.42726562420577,35.42753086419753,139.40390624915906,35.43640432098765,139.38054687411235,35.42753086419753,139.38054687411235,35.409783950617275,139.40390624915906,35.400910493827155
139.40390624915906,35.47189814814814,0.4399622866883769,45.0,139.42726562420577,35.463024691358015,139.42726562420577,35.48077160493827,139.40390624915906,35.48964506172839,139.38054687411235,35.48077160493827,139.38054687411235,35.463024691358015,139.40390624915906,35.454151234567895
139.40390624915906,35.52513888888888,0.3942067220237343,34.0,139.42726562420577,35.516265432098756,139.42726562420577,35.53401234567901,139.40390624915906,35.54288580246913,139.38054687411235,35.53401234567901,139.38054687411235,35.516265432098756,139.40390624915906,35.507391975308636
139.40390624915906,35.57837962962962,0.35444180512617995,36.0,139.42726562420577,35.569506172839496,139.42726562420577,35.58725308641975,139.40390624915906,35.59612654320987,139.38054687411235,35.58725308641975,139.38054687411235,35.569506172839496,139.40390624915906,35.560632716049376
