potential_pct,prevalence_pct,n_valid_meshes
70.6,81.67443648772048,20807
70.7,81.6984668621137,20807
70.8,81.75613976065748,20807
70.89999999999999,81.81381265920123,20807
71.0,81.86667948286635,20807
71.1,81.92915845628875,20807
71.2,82.0060556543471,20807
71.3,82.07334070264815,20807
71.39999999999999,82.10698322679868,20807
71.5,82.15023790070649,20807
71.6,82.19829864949295,20807
71.7,82.23194117364349,20807
71.8,82.29922622194454,20807
71.89999999999999,82.35209304560965,20807
72.0,82.40015379439612,20807
72.1,82.45782669293988,20807
72.2,82.5010813668477,20807
72.3,82.58278463978469,20807
72.39999999999999,82.62123323881386,20807
72.5,82.70293651175085,20807
72.6,82.72696688614408,20807
72.7,82.7894458595665,20807
72.8,82.84711875811026,20807
72.89999999999999,82.9144038064113,20807
73.0,82.94804633056184,20807
73.1,83.00091315422694,20807
73.2,83.05377997789205,20807
73.3,83.10664680155716,20807
73.4,83.14509540058634,20807
73.5,83.18354399961551,20807
73.6,83.25563512279521,20807
73.7,83.28927764694573,20807
73.8,83.36136877012544,20807
73.9,83.38059306964003,20807
74.0,83.42384774354784,20807
74.1,83.45268419281972,20807
74.2,83.50555101648483,20807
74.3,83.5536117652713,20807
74.4,83.60167251405777,20807
74.5,83.64973326284424,20807
74.6,83.67376363723747,20807
74.7,83.71221223626664,20807
74.8,83.76507905993175,20807
74.9,83.80833373383958,20807
75.0,83.83717018311145,20807
75.1,83.88042485701928,20807
75.2,83.91887345604844,20807
75.3,83.98135242947085,20807
75.4,84.05344355265055,20807
75.5,84.08708607680107,20807
75.6,84.11592252607295,20807
75.7,84.13995290046618,20807
75.8,84.18801364925265,20807
75.9,84.28894122170423,20807
76.0,84.3273898207334,20807
76.1,84.38506271927717,20807
76.2,84.40909309367039,20807
76.3,84.44754169269957,20807
76.4,84.48599029172874,20807
76.5,84.56288748978709,20807
76.6,84.57730571442303,20807
76.7,84.6253664632095,20807
76.8,84.6878454366319,20807
76.9,84.74551833517566,20807
77.0,84.7695487095689,20807
77.10000000000001,84.82241553323401,20807
77.2,84.87047628202048,20807
77.3,84.89931273129235,20807
77.4,84.95217955495747,20807
77.5,84.99543422886529,20807
77.60000000000001,85.01465852837987,20807
77.7,85.07713750180228,20807
77.8,85.1203921757101,20807
77.9,85.16845292449656,20807
78.0,85.20209544864709,20807
78.10000000000001,85.26938049694814,20807
78.2,85.29341087134138,20807
78.3,85.35588984476378,20807
78.4,85.41356274330754,20807
78.5,85.44239919257942,20807
78.60000000000001,85.48565386648724,20807
78.7,85.51929639063776,20807
78.8,85.55774498966694,20807
78.9,85.59138751381747,20807
79.0,85.65386648723987,20807
79.10000000000001,85.68270293651175,20807
79.2,85.70192723602634,20807
79.3,85.74518190993416,20807
79.4,85.77882443408468,20807
79.5,85.82688518287115,20807
79.60000000000001,85.85572163214303,20807
79.7,85.88936415629355,20807
79.80000000000001,85.93261883020138,20807
79.9,85.96145527947326,20807
80.0,85.98067957898785,20807
80.10000000000001,86.00951602825972,20807
80.2,86.04315855241025,20807
80.30000000000001,86.08160715143941,20807
80.4,86.10563752583265,20807
80.5,86.12966790022588,20807
80.60000000000001,86.17772864901235,20807
80.7,86.22098332292018,20807
80.80000000000001,86.2546258470707,20807
80.9,86.28346229634258,20807
81.0,86.34113519488633,20807
81.10000000000001,86.39880809343009,20807
81.2,86.44686884221656,20807
81.30000000000001,86.47570529148844,20807
81.4,86.51895996539626,20807
81.5,86.5333781900322,20807
81.60000000000001,86.55740856442543,20807
81.7,86.59105108857597,20807
